Size,Filters,Threads,Schedule,Chunk,Naive,OpenMP,Img2col_S,Img2col_OMP
128,512,8,dynamic,2,0.5812413333333334,0.22380533333333333,0.4768063333333334,0.16534
128,512,8,dynamic,4,0.5920596666666667,0.18018733333333334,0.47413,0.13463666666666665
128,512,8,dynamic,8,0.5824699999999999,0.15838633333333332,0.472204,0.11956
128,512,8,dynamic,16,0.5836873333333333,0.155412,0.4627463333333333,0.11436600000000001
128,512,8,dynamic,32,0.5834,0.149086,0.4593103333333333,0.109942
128,512,8,guided,2,0.5832226666666667,0.15436166666666665,0.46571333333333337,0.11207233333333334
128,512,8,guided,4,0.654232,0.1619843333333333,0.670807,0.11961366666666666
128,512,8,guided,8,0.6011380000000001,0.15489466666666665,0.501093,0.11081333333333333
128,512,8,guided,16,0.606444,0.15104733333333334,0.49877033333333337,0.11397666666666667
128,512,8,guided,32,0.627345,0.157326,0.462376,0.10995833333333334
128,512,8,static,2,0.5772173333333334,0.1666466666666667,0.46981566666666663,0.122193
128,512,8,static,4,0.5837466666666667,0.17360799999999998,0.46445000000000003,0.12426299999999997
128,512,8,static,8,0.584981,0.16573833333333335,0.467022,0.12492133333333333
128,512,8,static,16,0.5959433333333334,0.163036,0.4616006666666667,0.12242133333333334
128,512,8,static,32,0.6052063333333333,0.17069366666666666,0.466176,0.12405499999999998
128,512,12,dynamic,2,0.597932,0.19873966666666665,0.472889,0.1700366666666667
128,512,12,dynamic,4,0.595958,0.156752,0.485807,0.113304
128,512,12,dynamic,8,0.5874816666666666,0.13130633333333333,0.46820633333333334,0.09712900000000001
128,512,12,dynamic,16,0.6039673333333333,0.133048,0.481424,0.102582
128,512,12,dynamic,32,0.58928,0.125164,0.476719,0.098151
128,512,12,guided,2,0.59846,0.14248233333333335,0.47111366666666665,0.106016
128,512,12,guided,4,0.6002696666666667,0.139568,0.479831,0.099103
128,512,12,guided,8,0.587422,0.127799,0.477365,0.098745
128,512,12,guided,16,0.586167,0.12679566666666667,0.46206833333333336,0.096145
128,512,12,guided,32,0.584165,0.14248400000000003,0.47201,0.106086
128,512,12,static,2,0.593114,0.15993933333333332,0.476644,0.11757000000000001
128,512,12,static,4,0.6037963333333333,0.170338,0.4813966666666667,0.12619599999999997
128,512,12,static,8,0.5877006666666666,0.17279366666666665,0.4709723333333333,0.12342966666666666
128,512,12,static,16,0.733988,0.18340299999999998,0.677527,0.13787933333333333
128,512,12,static,32,0.5971866666666666,0.16807700000000003,0.49216499999999996,0.11936333333333334
256,32,1,dynamic,2,0.14905633333333332,0.16840433333333335,0.11654666666666667,0.13287799999999997
256,32,1,dynamic,4,0.1468,0.16387433333333334,0.11606633333333333,0.124824
256,32,1,dynamic,8,0.14844966666666667,0.154477,0.119088,0.129154
256,32,1,dynamic,16,0.160534,0.155462,0.118879,0.11822133333333333
256,32,1,dynamic,32,0.14766900000000002,0.14883933333333335,0.11639633333333332,0.11281966666666667
256,32,1,guided,2,0.150379,0.175103,0.12377933333333334,0.123723
256,32,1,guided,4,0.147131,0.15317,0.11791,0.11280066666666666
256,32,1,guided,8,0.14702,0.15536833333333333,0.118647,0.11249366666666666
256,32,1,guided,16,0.148677,0.185589,0.11699,0.116458
256,32,1,guided,32,0.145862,0.152715,0.117423,0.11076433333333334
256,32,1,static,2,0.149121,0.15533466666666665,0.11724,0.11097299999999999
256,32,1,static,4,0.14711966666666668,0.15464333333333333,0.11732,0.110128
256,32,1,static,8,0.147209,0.148586,0.115905,0.10851233333333332
256,32,1,static,16,0.14427666666666664,0.147689,0.11456499999999999,0.106978
256,32,1,static,32,0.14836,0.147554,0.116412,0.114343
256,32,2,dynamic,2,0.14656566666666668,0.12464133333333334,0.120238,0.105722
256,32,2,dynamic,4,0.172826,0.10502,0.116291,0.085471
256,32,2,dynamic,8,0.14731833333333333,0.09878033333333334,0.11768066666666667,0.07945266666666667
256,32,2,dynamic,16,0.14590266666666665,0.093595,0.11620399999999999,0.07892400000000001
256,32,2,dynamic,32,0.218656,0.090798,0.118011,0.081188
256,32,2,guided,2,0.14883,0.10270633333333334,0.11980066666666667,0.078611
256,32,2,guided,4,0.14813033333333334,0.09894933333333333,0.121747,0.07968266666666667
256,32,2,guided,8,0.14678566666666668,0.09237233333333333,0.12122966666666668,0.082723
256,32,2,guided,16,0.225553,0.122955,0.11911,0.081494
256,32,2,guided,32,0.14620666666666668,0.08818166666666666,0.11621566666666666,0.07469433333333333
256,32,2,static,2,0.14720866666666665,0.09406700000000001,0.11625466666666666,0.068852
256,32,2,static,4,0.145257,0.096739,0.11711933333333331,0.07474866666666667
256,32,2,static,8,0.145827,0.134018,0.153842,0.093422
256,32,2,static,16,0.147787,0.10276766666666666,0.12127866666666669,0.08614166666666667
256,32,2,static,32,0.151505,0.11147299999999999,0.117988,0.08119533333333334
256,32,4,dynamic,2,0.14708000000000002,0.08301466666666668,0.12104766666666666,0.07032900000000002
256,32,4,dynamic,4,0.185532,0.101114,0.147159,0.063457
256,32,4,dynamic,8,0.157423,0.06117033333333333,0.13767,0.05314833333333333
256,32,4,dynamic,16,0.163319,0.054572666666666665,0.13173033333333334,0.04947966666666667
256,32,4,dynamic,32,0.188559,0.06459866666666665,0.154162,0.056928
256,32,4,guided,2,0.17621,0.060271,0.158424,0.05200633333333333
256,32,4,guided,4,0.18981033333333333,0.06060133333333333,0.136132,0.053612
256,32,4,guided,8,0.16521733333333335,0.064539,0.137856,0.05556266666666667
256,32,4,guided,16,0.225854,0.071534,0.13352833333333333,0.05483433333333334
256,32,4,guided,32,0.15075566666666668,0.05827066666666667,0.120711,0.050460000000000005
256,32,4,static,2,0.145521,0.06641766666666667,0.11850433333333332,0.053102
256,32,4,static,4,0.14514033333333334,0.06923866666666667,0.11619666666666667,0.058478333333333334
256,32,4,static,8,0.15497566666666665,0.077503,0.11932,0.057763
256,32,4,static,16,0.14720666666666668,0.06981633333333333,0.121493,0.06081466666666666
256,32,4,static,32,0.146118,0.06174466666666667,0.12050233333333334,0.058409666666666665
256,32,8,dynamic,2,0.19067,0.06091066666666667,0.15341366666666667,0.049915666666666664
256,32,8,dynamic,4,0.17726766666666668,0.046119,0.147953,0.03687733333333333
256,32,8,dynamic,8,0.166213,0.04233366666666666,0.13751,0.03552266666666667
256,32,8,dynamic,16,0.1549263333333333,0.040674666666666665,0.135628,0.03462966666666667
256,32,8,dynamic,32,0.16151566666666667,0.039899333333333335,0.13177233333333332,0.03276433333333333
256,32,8,guided,2,0.1685033333333333,0.041354,0.15165733333333334,0.033176333333333335
256,32,8,guided,4,0.164048,0.03783,0.14970766666666668,0.032941000000000005
256,32,8,guided,8,0.158709,0.036032,0.136762,0.030640666666666667
256,32,8,guided,16,0.18586633333333333,0.037875,0.12805,0.02904666666666667
256,32,8,guided,32,0.150328,0.04219133333333333,0.12903233333333333,0.030018
256,32,8,static,2,0.150078,0.049316,0.146152,0.03960666666666667
256,32,8,static,4,0.15161899999999998,0.04597299999999999,0.12449266666666665,0.03859
256,32,8,static,8,0.164512,0.04317766666666667,0.13542833333333335,0.037092999999999994
256,32,8,static,16,0.18280833333333332,0.045538,0.147845,0.037423
256,32,8,static,32,0.17664933333333335,0.045037999999999995,0.14933833333333332,0.043515
256,32,12,dynamic,2,0.15505366666666667,0.059318,0.134164,0.05336733333333333
256,32,12,dynamic,4,0.169712,0.062567,0.129157,0.041915
256,32,12,dynamic,8,0.21275999999999998,0.051118,0.13863066666666668,0.034206
256,32,12,dynamic,16,0.16763266666666668,0.044796,0.14732566666666666,0.034680333333333334
256,32,12,dynamic,32,0.1608166666666667,0.041440000000000005,0.132136,0.038287666666666664
256,32,12,guided,2,0.17021933333333336,0.04966333333333334,0.14064166666666666,0.041346
256,32,12,guided,4,0.160939,0.046592999999999996,0.15381233333333333,0.03838966666666666
256,32,12,guided,8,0.179901,0.05662266666666666,0.146813,0.035096
256,32,12,guided,16,0.15374,0.04406000000000001,0.14177599999999999,0.032002333333333334
256,32,12,guided,32,0.16077433333333335,0.039338000000000005,0.1260146666666667,0.030457
256,32,12,static,2,0.17831866666666665,0.052194,0.13714200000000001,0.043813
256,32,12,static,4,0.186805,0.054934000000000004,0.12287433333333335,0.03897133333333333
256,32,12,static,8,0.16970866666666665,0.05063366666666667,0.154454,0.043578
256,32,12,static,16,0.168757,0.050494000000000004,0.13307466666666667,0.036612
256,32,12,static,32,0.14831533333333333,0.052631000000000004,0.12403133333333334,0.037380333333333335
256,64,1,dynamic,2,0.2926056666666667,0.3331946666666667,0.22610633333333333,0.2604323333333334
256,64,1,dynamic,4,0.2915976666666667,0.31747633333333336,0.223473,0.23923499999999998
256,64,1,dynamic,8,0.292184,0.30202466666666666,0.23658833333333332,0.23774933333333334
256,64,1,dynamic,16,0.29309466666666667,0.30738266666666664,0.2267853333333333,0.222916
256,64,1,dynamic,32,0.29692399999999997,0.29271933333333333,0.24389533333333333,0.245174
256,64,1,guided,2,0.3143843333333333,0.3304773333333333,0.24403833333333333,0.24909100000000003
256,64,1,guided,4,0.34584,0.36381900000000006,0.2439553333333333,0.23536666666666664
256,64,1,guided,8,0.32416500000000004,0.34267200000000003,0.24952533333333335,0.25808000000000003
256,64,1,guided,16,0.3483873333333333,0.3376253333333333,0.264441,0.228235
256,64,1,guided,32,0.32641633333333336,0.3533486666666666,0.273646,0.262855
256,64,1,static,2,0.32664,0.3413646666666667,0.2428193333333333,0.24610833333333335
256,64,1,static,4,0.3012616666666667,0.314689,0.22924266666666668,0.21858466666666665
256,64,1,static,8,0.2998723333333333,0.311925,0.22622233333333333,0.21193566666666666
256,64,1,static,16,0.29397066666666666,0.29834,0.225094,0.21225133333333332
256,64,1,static,32,0.29296266666666665,0.294134,0.22688699999999998,0.21434733333333333
256,64,2,dynamic,2,0.3262393333333334,0.25791933333333333,0.24678199999999997,0.1900393333333333
256,64,2,dynamic,4,0.3269876666666667,0.23496999999999998,0.261304,0.17438866666666666
256,64,2,dynamic,8,0.32141100000000006,0.19823233333333334,0.24748266666666666,0.16080799999999998
256,64,2,dynamic,16,0.31220466666666663,0.181855,0.264249,0.15998766666666667
256,64,2,dynamic,32,0.30749166666666666,0.196249,0.23130133333333333,0.14947866666666668
256,64,2,guided,2,0.3106723333333334,0.19630133333333333,0.24843600000000002,0.15496666666666667
256,64,2,guided,4,0.35389966666666667,0.204229,0.2582163333333333,0.171856
256,64,2,guided,8,0.353391,0.23661500000000002,0.360254,0.193604
256,64,2,guided,16,0.4174543333333333,0.23156933333333332,0.3289433333333333,0.19289599999999998
256,64,2,guided,32,0.3401563333333333,0.20837233333333335,0.2560093333333333,0.144442
256,64,2,static,2,0.3297056666666667,0.20879366666666666,0.26879233333333336,0.168271
256,64,2,static,4,0.34806899999999996,0.219931,0.307973,0.184525
256,64,2,static,8,0.362403,0.21159566666666665,0.26888566666666663,0.16260733333333333
256,64,2,static,16,0.3486736666666667,0.2035556666666667,0.232388,0.150952
256,64,2,static,32,0.30773333333333336,0.20504199999999997,0.252707,0.16126333333333334
256,64,4,dynamic,2,0.3343483333333334,0.16799233333333333,0.25120333333333333,0.12949333333333332
256,64,4,dynamic,4,0.3354253333333333,0.139008,0.2563286666666667,0.106424
256,64,4,dynamic,8,0.30435300000000004,0.125579,0.243076,0.10168366666666667
256,64,4,dynamic,16,0.3194093333333333,0.12279966666666665,0.251534,0.09889066666666667
256,64,4,dynamic,32,0.41081100000000004,0.14945533333333336,0.35897399999999996,0.10730666666666666
256,64,4,guided,2,0.40782533333333343,0.13884733333333335,0.364387,0.11086666666666667
256,64,4,guided,4,0.348231,0.11535566666666668,0.27302733333333334,0.087646
256,64,4,guided,8,0.3240906666666667,0.11086533333333333,0.24386466666666665,0.09003499999999999
256,64,4,guided,16,0.322629,0.11465533333333333,0.26926333333333335,0.09317666666666667
256,64,4,guided,32,0.3164673333333334,0.11797766666666666,0.23671266666666665,0.09147299999999998
256,64,4,static,2,0.3319643333333333,0.134099,0.26252733333333333,0.11254966666666666
256,64,4,static,4,0.32605433333333333,0.12296766666666666,0.249687,0.098439
256,64,4,static,8,0.3349626666666667,0.12468333333333333,0.252985,0.097923
256,64,4,static,16,0.319199,0.13562733333333332,0.29282433333333335,0.10062966666666667
256,64,4,static,32,0.328555,0.124838,0.2539763333333333,0.10364466666666666
256,64,8,dynamic,2,0.3578926666666667,0.11798266666666668,0.30415533333333333,0.08967766666666666
256,64,8,dynamic,4,0.353742,0.10190833333333334,0.2809793333333333,0.07603533333333334
256,64,8,dynamic,8,0.400625,0.08844599999999998,0.343246,0.071754
256,64,8,dynamic,16,0.43285333333333337,0.08235833333333334,0.3507933333333333,0.06678766666666666
256,64,8,dynamic,32,0.41082633333333335,0.08259433333333334,0.26632,0.064464
256,64,8,guided,2,0.32867433333333335,0.076215,0.24018233333333336,0.05761566666666667
256,64,8,guided,4,0.32167833333333334,0.08205766666666668,0.25406966666666664,0.05866833333333333
256,64,8,guided,8,0.319539,0.07562733333333332,0.2585193333333334,0.05930033333333334
256,64,8,guided,16,0.30285,0.08060466666666667,0.259153,0.05941333333333334
256,64,8,guided,32,0.3560836666666667,0.07614,0.293252,0.06209566666666667
256,64,8,static,2,0.3091816666666667,0.08909866666666666,0.267781,0.071649
256,64,8,static,4,0.3418953333333333,0.088325,0.286751,0.06860700000000002
256,64,8,static,8,0.37132566666666666,0.08666866666666666,0.2652126666666667,0.06529033333333333
256,64,8,static,16,0.343732,0.090437,0.26002733333333333,0.063817
256,64,8,static,32,0.3575373333333333,0.085328,0.2780213333333333,0.06639066666666667
256,64,12,dynamic,2,0.3551336666666667,0.11449233333333332,0.269049,0.10107966666666666
256,64,12,dynamic,4,0.5103646666666667,0.12105733333333335,0.43158500000000005,0.080449
256,64,12,dynamic,8,0.334006,0.080239,0.288192,0.058450333333333326
256,64,12,dynamic,16,0.335042,0.074594,0.263535,0.0536
256,64,12,dynamic,32,0.32666066666666665,0.07300766666666667,0.277401,0.05467666666666666
256,64,12,guided,2,0.3365016666666667,0.08127966666666667,0.258918,0.05392366666666667
256,64,12,guided,4,0.40790466666666675,0.095251,0.34959633333333334,0.076328
256,64,12,guided,8,0.324704,0.077721,0.27136166666666667,0.062262000000000005
256,64,12,guided,16,0.35499566666666665,0.086411,0.2723853333333333,0.06060666666666666
256,64,12,guided,32,0.3338463333333334,0.08092366666666667,0.25573666666666667,0.06121533333333334
256,64,12,static,2,0.3444583333333333,0.091511,0.29572200000000004,0.07561433333333334
256,64,12,static,4,0.3694113333333333,0.095489,0.26552633333333336,0.07037399999999999
256,64,12,static,8,0.3472383333333333,0.093987,0.28174933333333335,0.074066
256,64,12,static,16,0.38036833333333336,0.107229,0.28173800000000004,0.08116433333333332
256,64,12,static,32,0.33325133333333334,0.09412433333333332,0.24813666666666667,0.06961066666666665
256,128,1,dynamic,2,0.6726756666666667,0.8454823333333333,0.527426,0.588888
256,128,1,dynamic,4,0.6625169999999999,0.7302496666666666,0.493884,0.5540413333333333
256,128,1,dynamic,8,0.6311633333333333,0.688829,0.518639,0.552807
256,128,1,dynamic,16,0.627398,0.6786499999999999,0.568124,0.501154
256,128,1,dynamic,32,0.637826,0.617765,0.46113733333333334,0.4653593333333334
256,128,1,guided,2,0.6900213333333333,0.706711,0.4759,0.493545
256,128,1,guided,4,0.6491363333333333,0.6485423333333333,0.449166,0.522083
256,128,1,guided,8,0.633189,0.6952850000000002,0.48544366666666666,0.4874973333333333
256,128,1,guided,16,0.73083,0.637334,0.481441,0.497441
256,128,1,guided,32,0.6221636666666667,0.6411493333333333,0.465706,0.48372
256,128,1,static,2,0.6934100000000001,0.675647,0.532107,0.513497
256,128,1,static,4,0.631832,0.685586,0.5045003333333333,0.44376
256,128,1,static,8,0.6478286666666667,0.607543,0.449405,0.4553156666666667
256,128,1,static,16,0.599491,0.6345163333333333,0.461258,0.506672
256,128,1,static,32,0.681876,0.786223,0.547825,0.481603
256,128,2,dynamic,2,0.6598593333333334,0.529264,0.530968,0.415829
256,128,2,dynamic,4,0.6627909999999999,0.45022866666666667,0.487031,0.33004433333333333
256,128,2,dynamic,8,0.6542279999999999,0.4207796666666666,0.500284,0.340239
256,128,2,dynamic,16,0.6623063333333333,0.40829,0.502395,0.33003699999999997
256,128,2,dynamic,32,0.645523,0.385593,0.4848883333333333,0.291355
256,128,2,guided,2,0.625334,0.369852,0.497033,0.295277
256,128,2,guided,4,0.703452,0.429481,0.5063706666666666,0.30671699999999996
256,128,2,guided,8,0.637304,0.40321766666666664,0.473395,0.29727166666666666
256,128,2,guided,16,0.6520100000000001,0.3941193333333333,0.48661099999999996,0.2914893333333333
256,128,2,guided,32,0.6396893333333334,0.4069743333333333,0.5007626666666667,0.303541
256,128,2,static,2,0.662777,0.42116900000000007,0.47960200000000003,0.31610933333333335
256,128,2,static,4,0.6244916666666667,0.4237936666666666,0.4820873333333333,0.3283476666666667
256,128,2,static,8,0.608173,0.401302,0.50123,0.2840796666666667
256,128,2,static,16,0.6345053333333334,0.380894,0.496217,0.285939
256,128,2,static,32,0.6779083333333333,0.38994166666666663,0.5029923333333334,0.2976783333333333
256,128,4,dynamic,2,0.6401273333333334,0.3141576666666666,0.466596,0.25272933333333336
256,128,4,dynamic,4,0.6340946666666667,0.27281333333333335,0.5388856666666667,0.221607
256,128,4,dynamic,8,0.6614026666666667,0.2619046666666667,0.485325,0.205848
256,128,4,dynamic,16,0.6721993333333334,0.264466,0.5053529999999999,0.18879100000000001
256,128,4,dynamic,32,0.6035723333333333,0.24469333333333335,0.48356533333333335,0.18452533333333335
256,128,4,guided,2,0.5990806666666667,0.23483599999999996,0.46297133333333335,0.180773
256,128,4,guided,4,0.5976296666666666,0.23898200000000003,0.45512199999999997,0.17912033333333333
256,128,4,guided,8,0.621681,0.22569666666666666,0.45814400000000005,0.1779143333333333
256,128,4,guided,16,0.5956323333333334,0.22843033333333332,0.4572386666666666,0.18232533333333334
256,128,4,guided,32,0.6038056666666667,0.221274,0.456882,0.18990966666666664
256,128,4,static,2,0.6563136666666666,0.25208733333333333,0.48107066666666665,0.19123066666666666
256,128,4,static,4,0.645166,0.2721073333333333,0.5254866666666667,0.19787733333333332
256,128,4,static,8,0.6844526666666666,0.27065500000000003,0.51469,0.19537000000000002
256,128,4,static,16,0.66305,0.23230433333333333,0.48834,0.18224066666666663
256,128,4,static,32,0.6626123333333332,0.23529599999999998,0.5056236666666667,0.18491
256,128,8,dynamic,2,0.7329223333333333,0.2521076666666667,0.5907553333333334,0.1834083333333333
256,128,8,dynamic,4,0.9488273333333334,0.236144,0.68383,0.185152
256,128,8,dynamic,8,0.7460659999999999,0.199036,0.594931,0.158657
256,128,8,dynamic,16,0.8851396666666665,0.18163833333333335,0.5871203333333334,0.12909666666666667
256,128,8,dynamic,32,1.241786,0.219393,0.919288,0.163558
256,128,8,guided,2,1.5223479999999998,0.329047,1.0540209999999999,0.199627
256,128,8,guided,4,1.4722746666666666,0.317351,0.98358,0.174274
256,128,8,guided,8,1.660823,0.300317,1.1575753333333332,0.230766
256,128,8,guided,16,1.991127,0.4072153333333333,1.7022246666666667,0.27094033333333334
256,128,8,guided,32,2.566101,0.410326,1.7757346666666667,0.286635
256,128,8,static,2,0.5920030000000001,0.167381,0.460693,0.12166300000000001
256,128,8,static,4,0.6017483333333333,0.1652,0.45042,0.11844966666666668
256,128,8,static,8,0.6832560000000001,0.17442233333333332,0.5218453333333334,0.12314333333333333
256,128,8,static,16,0.6921020000000001,0.17209566666666667,0.5370463333333334,0.12119233333333333
256,128,8,static,32,0.7143103333333333,0.161324,0.534649,0.12271100000000001
256,128,12,dynamic,2,3.124075,0.658382,1.7854299999999999,0.4959193333333333
256,128,12,dynamic,4,3.146599666666667,0.600732,2.131292,0.375688
256,128,12,dynamic,8,2.7666116666666665,0.48308,1.9103213333333333,0.351203
256,128,12,dynamic,16,2.748045,0.41232099999999994,1.782819,0.2733196666666667
256,128,12,dynamic,32,2.6527776666666667,0.419777,1.9120686666666666,0.340261
256,128,12,guided,2,3.429512666666666,0.588638,2.1767673333333337,0.37222599999999995
256,128,12,guided,4,2.900271,0.512104,1.7977286666666668,0.264752
256,128,12,guided,8,2.20931,0.34927,1.5753443333333335,0.28593433333333335
256,128,12,guided,16,2.4781860000000004,0.39344666666666667,1.6996853333333333,0.333245
256,128,12,guided,32,2.891002,0.4160536666666667,1.9299579999999998,0.342542
256,128,12,static,2,3.003299666666667,0.499851,2.0082496666666665,0.357566
256,128,12,static,4,2.438964,0.433924,1.459047,0.336568
256,128,12,static,8,2.070218,0.34738833333333335,1.246546,0.2605633333333333
256,128,12,static,16,2.226966,0.43476800000000004,1.3952326666666668,0.31415433333333337
256,128,12,static,32,2.864141,0.450534,1.733019333333333,0.3876899999999999
256,512,1,dynamic,2,10.037328,8.580682333333334,4.934641,7.148666
256,512,1,dynamic,4,9.129785,9.59657,5.33421,6.324525333333334
256,512,1,dynamic,8,8.266952,8.983329,7.078893,6.910347
256,512,1,dynamic,16,10.678604,9.157421,4.934128,4.647034
256,512,1,dynamic,32,5.327314,5.602006,4.498389,5.383963
256,512,1,guided,2,5.757051,6.022121333333334,4.264796,4.077782
256,512,1,guided,4,7.271672,5.974681,3.96453,4.040778
256,512,1,guided,8,7.659081,7.445929666666667,5.396971,5.102178
256,512,1,guided,16,6.625551,7.367224,5.242031,5.3103
256,512,1,guided,32,5.806662,5.527473999999999,3.936161,4.336871
256,512,1,static,2,12.296013,11.168934,7.873484,8.740483
256,512,1,static,4,11.631639,10.089120666666666,7.26758,8.189729666666667
256,512,1,static,8,10.783669333333334,10.223585333333332,7.189228333333333,7.753800000000001
256,512,1,static,16,10.222147,10.063547333333332,6.383771,6.321968
256,512,1,static,32,9.426885,9.319632666666667,6.714635,6.925596
256,512,2,dynamic,2,6.9459,5.139621,5.753409,3.227218
256,512,2,dynamic,4,7.340205,4.131549,5.143334,3.467107
256,512,2,dynamic,8,5.747043,3.00492,4.2149573333333334,2.541828
256,512,2,dynamic,16,7.119886,3.874689,5.637433,3.076647
256,512,2,dynamic,32,5.442727,2.845603,4.308046,2.684981
256,512,2,guided,2,7.243156,3.585297,4.41461,2.135527
256,512,2,guided,4,8.227775,4.926685,7.5345,4.365392
256,512,2,guided,8,9.973475,4.6097573333333335,6.876755,3.758854
256,512,2,guided,16,8.103865,4.238975,5.766874,2.96841
256,512,2,guided,32,8.003186,3.741065,5.382796,3.615812
256,512,2,static,2,8.451802,4.104551,4.586029,2.416171
256,512,2,static,4,6.477228666666666,3.192884,4.360793,2.67629
256,512,2,static,8,6.427884,3.228155,4.249788,2.340456
256,512,2,static,16,6.82115,3.682956,5.560751,2.909381
256,512,2,static,32,6.1364436666666675,3.0640016666666665,4.560288333333333,2.542911
256,512,4,dynamic,2,11.066272,3.7461,7.425245,3.2175576666666665
256,512,4,dynamic,4,11.984908,4.640912,8.893965,2.764215
256,512,4,dynamic,8,10.269169999999999,3.1065869999999998,7.309134,2.3250686666666667
256,512,4,dynamic,16,11.597189,3.125208,8.026728,2.418227
256,512,4,dynamic,32,10.649053,3.055229333333333,8.571058333333333,2.217487
256,512,4,guided,2,10.327169333333336,3.020675,7.3727990000000005,2.073411
256,512,4,guided,4,10.918503,2.837289,7.241333,2.27516
256,512,4,guided,8,10.416854,2.735915,7.930564,2.1375466666666667
256,512,4,guided,16,11.14685,3.061698,7.912269,2.209133
256,512,4,guided,32,10.184169666666667,2.861315,7.534457333333333,2.2701993333333337
256,512,4,static,2,11.609386,3.238762,8.359784,2.72453
256,512,4,static,4,10.365713333333334,2.953590333333333,7.221153,2.050458
256,512,4,static,8,10.419608,3.0873823333333337,7.096311,2.098319
256,512,4,static,16,12.45202,3.5738323333333333,9.224236,2.4513943333333335
256,512,4,static,32,12.484876333333332,3.409376,9.780846,2.394903333333333
256,512,8,dynamic,2,10.184594333333335,2.4294683333333333,7.349786333333333,1.757125
256,512,8,dynamic,4,9.900731,1.913048,8.753153,1.768177
256,512,8,dynamic,8,10.564765999999999,1.751444,7.503086333333333,1.3611346666666666
256,512,8,dynamic,16,10.185913666666666,1.7590606666666666,7.259658000000001,1.411078
256,512,8,dynamic,32,11.074624,1.75185,7.404245,1.401216
256,512,8,guided,2,10.195526666666666,1.593015,7.541683333333334,1.300674
256,512,8,guided,4,10.376076666666668,1.6450889999999998,7.419266,1.2986403333333334
256,512,8,guided,8,10.45745,1.705019,7.650684,1.1883586666666666
256,512,8,guided,16,10.149745333333334,1.6725476666666665,7.1847053333333335,1.2642149999999999
256,512,8,guided,32,10.142194,1.7152173333333334,7.601581,1.260427
256,512,8,static,2,10.210271333333333,1.9988263333333336,7.195689333333333,1.429672
256,512,8,static,4,10.430634,2.010051,7.484127,1.40755
256,512,8,static,8,10.370041,1.7248256666666666,7.311531666666667,1.311196
256,512,8,static,16,10.759691,1.791687,7.620551666666667,1.3378136666666667
